name,slug,category,province,regency,district,village,address,latitude,longitude,price_min,price_max,is_free,opening_time,closing_time,is_open_24h,days_open,facilities,images,rating,review_count,popularity,visitor_count,safety,cleanliness,beauty,road_access,crowd_level,hidden_gem_score,phone,is_trending,is_featured,_real
Masjid Tua Indrapuri,masjid-tua-indrapuri,religi,Aceh,Aceh Besar,Kecamatan Cibiru,Kelurahan Sukamulya,"Masjid Tua Indrapuri, Kabupaten Aceh Besar, Provinsi Aceh, Indonesia",5.4154,95.4466,1174.82,1987.81,False,07:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|pasangan|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Meuseujid_Tuha_Indra_Puri_%28cropped%29.jpg/960px-Meuseujid_Tuha_Indra_Puri_%28cropped%29.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Meuseujid%20Indra%20Puri.JPG?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=1274080008|https://loremflickr.com/800/600/mosque,indonesia?lock=1274080015",5.0,23,8,9686,3.1,3.31,3.4,3.26,3.14,70.23,08159334547,False,False,
Masjid Saka Tunggal,masjid-saka-tunggal,religi,Jawa Tengah,Cilacap,Kecamatan Kedawung,Kampung Mulya Sari,"Masjid Saka Tunggal, Kabupaten Cilacap, Provinsi Jawa Tengah, Indonesia",-7.47387,109.056,0,,True,06:00,22:00,False,mon|sat|sun|thu|tue|wed,papan_informasi|parkir|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Saka_Tunggal_Mosque_%28exterior%2C_HDR%29%2C_Banyumas_Regency%2C_2015-03-22.jpg/960px-Saka_Tunggal_Mosque_%28exterior%2C_HDR%29%2C_Banyumas_Regency%2C_2015-03-22.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Saka%20Tunggal%20Mosque%20%28exterior%2C%20HDR%29%2C%20Banyumas%20Regency%2C%202015-03-22.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=1428596035|https://loremflickr.com/800/600/mosque,indonesia?lock=1428596042",5.0,292,89,247327,4.47,4.09,3.28,3.01,2.36,58.63,08181431850,False,False,
Masjid Agung Malang,masjid-agung-malang,religi,Jawa Timur,Kota Malang,Kecamatan Wonosari,Kelurahan Cipedes,"Masjid Agung Malang, Kota Malang, Provinsi Jawa Timur, Indonesia",-7.982385,112.629646,0,,True,07:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,keluarga|papan_informasi|parkir|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Front_Of_Great_Mosque_Jami_%27Malang.jpg/960px-Front_Of_Great_Mosque_Jami_%27Malang.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Front%20Of%20Great%20Mosque%20Jami%20%27Malang.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=460142971|https://loremflickr.com/800/600/mosque,indonesia?lock=460142978",5.0,443,102,284795,3.9,4.41,3.17,4.67,4.15,43.13,08667605430,False,False,
Masjid Syuhada,masjid-syuhada,religi,Jawa Tengah,Boyolali,Kecamatan Cibiru,Kampung Karang Sari,"Masjid Syuhada, Kabupaten Boyolali, Provinsi Jawa Tengah, Indonesia",-7.786269,110.369236,0,,True,07:00,22:00,False,fri|mon|sat|sun|thu|wed,parkir|tempat_wudhu|wc,"https://loremflickr.com/800/600/mosque,indonesia?lock=3664046293|https://loremflickr.com/800/600/mosque,indonesia?lock=3664046300|https://loremflickr.com/800/600/mosque,indonesia?lock=3664046306|https://loremflickr.com/800/600/mosque,indonesia?lock=3664046322",5.0,50,20,18759,4.9,3.34,3.09,3.17,2.84,68.73,08214673906,False,False,
Masjid Raya Balai Gadang Mungo,masjid-raya-balai-gadang-mungo,religi,Sumatera Barat,Lima Puluh Kota,Kecamatan Lebak,Kelurahan Lebak,"Masjid Raya Balai Gadang Mungo, Kabupaten Lima Puluh Kota, Provinsi Sumatera Barat, Indonesia",-0.233489,100.699214,823.45,,False,08:00,19:00,False,sat|sun,keluarga|papan_informasi|parkir|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Masjid_Raya_Balai_Gadang_Mungo_2020_01.jpg/960px-Masjid_Raya_Balai_Gadang_Mungo_2020_01.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Masjid%20Raya%20Balai%20Gadang%20Mungo%202020%2001.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=1970777335|https://loremflickr.com/800/600/mosque,indonesia?lock=1970777342",5.0,109,31,32488,4.12,4.34,4.49,3.91,2.45,77.29,08349011739,False,False,
Surau Lubuk Bauk,surau-lubuk-bauk,religi,Sumatera Barat,Tanah Datar,Kecamatan Sukamaju,Kelurahan Margasari,"Surau Lubuk Bauk, Kabupaten Tanah Datar, Provinsi Sumatera Barat, Indonesia",-0.477174,100.456558,0,,True,07:00,22:00,False,fri|mon|sat|sun|thu|wed,keluarga|papan_informasi|parkir|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Surau_Nagari_Batipuh.jpg/960px-Surau_Nagari_Batipuh.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Surau%20Lubuk%20Bauk%202020%2004.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=1347087712|https://loremflickr.com/800/600/mosque,indonesia?lock=1347087719",5.0,17,4,7847,3.46,4.61,4.14,3.04,3.32,75.5,08869472602,False,False,
Masjid Agung Pondok Tinggi,masjid-agung-pondok-tinggi,religi,Sumatera Barat,Pesisir Selatan,Kecamatan Sumberrejo,Kelurahan Sukamaju,"Masjid Agung Pondok Tinggi, Kabupaten Pesisir Selatan, Provinsi Sumatera Barat, Indonesia",-2.06607,101.39376,0,,True,06:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Pondok_Tinggi_Great_Mosque.jpg/960px-Pondok_Tinggi_Great_Mosque.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Pondok%20Tinggi%20Great%20Mosque.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=1880060709|https://loremflickr.com/800/600/mosque,indonesia?lock=1880060716",5.0,13,6,2956,3.16,4.15,4.34,4.86,2.78,81.38,08228548382,False,False,
Masjid Kauman Pleret,masjid-kauman-pleret,religi,DI Yogyakarta,Bantul,Kecamatan Sumberrejo,Kelurahan Cibodas,"Masjid Kauman Pleret, Kabupaten Bantul, Provinsi DI Yogyakarta, Indonesia",-7.864882,110.40549,0,,True,08:00,18:00,False,mon|sat|sun|thu|tue|wed,papan_informasi|parkir|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Situs_Masjid_Kauman_Pleret.jpg/960px-Situs_Masjid_Kauman_Pleret.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Situs%20Masjid%20Kauman%20Pleret.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=2350010594|https://loremflickr.com/800/600/mosque,indonesia?lock=2350010601",5.0,16,8,3348,4.53,3.87,4.25,4.39,4.44,68.58,08488203250,False,False,
Masjid Amirul Mukminin,masjid-amirul-mukminin,religi,Sulawesi Selatan,Kota Makassar,Kecamatan Kedawung,Kampung Batu Hitam,"Masjid Amirul Mukminin, Kota Makassar, Provinsi Sulawesi Selatan, Indonesia",-5.146795,119.408085,2019.4,2856.43,False,06:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|tempat_wudhu,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Masjid_Terapung_Amirrul_Mukminin_Makassar.jpg/960px-Masjid_Terapung_Amirrul_Mukminin_Makassar.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://loremflickr.com/800/600/mosque,indonesia?lock=3388678655|https://loremflickr.com/800/600/mosque,indonesia?lock=3388678662|https://loremflickr.com/800/600/mosque,indonesia?lock=3388678668",5.0,128,43,68548,4.59,4.88,3.71,3.73,2.51,66.59,08621161549,False,True,
Masjid Asasi,masjid-asasi,religi,Sumatera Barat,Tanah Datar,Kecamatan Karanganyar,Desa Pasar Baru,"Masjid Asasi, Kabupaten Tanah Datar, Provinsi Sumatera Barat, Indonesia",-0.4682,100.42667,0,,True,08:00,17:00,False,sat|sun,papan_informasi|parkir|tempat_wudhu,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Mesjid_Asasi_Padangpanjang.jpg/960px-Mesjid_Asasi_Padangpanjang.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Masjid%20Asasi%20crop.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=664736015|https://loremflickr.com/800/600/mosque,indonesia?lock=664736022",5.0,44,8,23718,4.04,4.61,3.04,3.93,3.22,73.18,08278239828,False,False,
Masjid Nurul Amilin,masjid-nurul-amilin,religi,Kalimantan Tengah,Kota Palangka Raya,Kecamatan Wonosari,Desa Wonokerto,"Masjid Nurul Amilin, Kota Palangka Raya, Provinsi Kalimantan Tengah, Indonesia",-3.343953,114.592397,0,,True,06:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|tempat_wudhu|wc,"https://commons.wikimedia.org/wiki/Special:FilePath/Masjid%20Jami%20Nurul%20Amilin%20Haur%20Kuning%20Banjarmasin.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=3051970811|https://loremflickr.com/800/600/mosque,indonesia?lock=3051970818|https://loremflickr.com/800/600/mosque,indonesia?lock=3051970824",5.0,5,1,3762,3.08,4.45,3.4,4.3,4.14,67.59,08828396985,False,False,
Surau Gadang Bintungan Tinggi,surau-gadang-bintungan-tinggi,religi,Sumatera Barat,Padang Pariaman,Kecamatan Sindang,Kelurahan Cipedes,"Surau Gadang Bintungan Tinggi, Kabupaten Padang Pariaman, Provinsi Sumatera Barat, Indonesia",-0.659936,100.204464,0,,True,07:00,19:00,False,fri|sat|sun|thu|tue|wed,anak|papan_informasi|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/d/db/Surau_Bintungan_Tinggi.png?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled|https://commons.wikimedia.org/wiki/Special:FilePath/Surau%20Bintungan%20Tinggi.png?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=2078548808|https://loremflickr.com/800/600/mosque,indonesia?lock=2078548815",5.0,32,11,20055,3.45,4.35,3.46,3.45,3.79,64.38,08863784012,False,False,
Masjid Lautze,masjid-lautze,religi,DKI Jakarta,Jakarta Pusat,Kecamatan Tegal,Kelurahan Tegal Rejo,"Masjid Lautze, Kota Administrasi Jakarta Pusat, Provinsi DKI Jakarta, Indonesia",-6.158944,106.829917,0,,True,07:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|tempat_wudhu,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Lautze_Mosque.jpg/960px-Lautze_Mosque.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Lautze%20Mosque.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=1646770233|https://loremflickr.com/800/600/mosque,indonesia?lock=1646770240",5.0,68,21,20056,3.59,4.45,4.41,3.68,4.12,65.94,08844666371,False,False,
"Masjid Ishlah, Pariangan","masjid-ishlah,-pariangan",religi,Sumatera Barat,Tanah Datar,Kecamatan Kencana,Desa Sumber Mukti,"Masjid Ishlah, Pariangan, Kabupaten Tanah Datar, Provinsi Sumatera Barat, Indonesia",-0.458411,100.490194,0,,True,07:00,22:00,False,sat|sun,keluarga|parkir|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Masjid_Ishlah_Pariangan_2025_%28Tampak_dari_atas%29.jpg/960px-Masjid_Ishlah_Pariangan_2025_%28Tampak_dari_atas%29.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Masjid%20Ishlah%202020%2001.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=235150122|https://loremflickr.com/800/600/mosque,indonesia?lock=235150129",5.0,38,8,12137,3.6,3.59,4.05,4.83,3.57,70.71,08361371775,False,False,
Masjid Zu'ama Jembatan Besi,masjid-zu'ama-jembatan-besi,religi,Sumatera Barat,Kota Bukittinggi,Kecamatan Babakan,Desa Sumber Mukti,"Masjid Zu'ama Jembatan Besi, Kota Bukittinggi, Provinsi Sumatera Barat, Indonesia",-0.462195,100.399233,5156.15,,False,06:00,19:00,False,fri|mon|sat|sun|thu|tue|wed,parkir|tempat_wudhu|wc,"https://commons.wikimedia.org/wiki/Special:FilePath/Masjid%20Zu%27ama%20Jembatan%20Besi.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=719386666|https://loremflickr.com/800/600/mosque,indonesia?lock=719386673|https://loremflickr.com/800/600/mosque,indonesia?lock=719386679",5.0,55,14,24112,3.08,3.58,4.34,4.6,2.26,79.89,08503427756,False,False,
Masjid Perak,masjid-perak,religi,Jawa Tengah,Boyolali,Kecamatan Sumberjaya,Desa Margasari,"Masjid Perak, Kabupaten Boyolali, Provinsi Jawa Tengah, Indonesia",-7.82701,110.39757,0,,True,07:00,19:00,False,fri|mon|sat|thu|tue|wed,parkir|solo|tempat_wudhu|wc,"https://loremflickr.com/800/600/mosque,indonesia?lock=2281155496|https://loremflickr.com/800/600/mosque,indonesia?lock=2281155503|https://loremflickr.com/800/600/mosque,indonesia?lock=2281155509|https://loremflickr.com/800/600/mosque,indonesia?lock=2281155525",5.0,95,18,20896,3.27,4.64,4.2,3.62,3.32,76.75,08438914866,False,False,
Masjid Margoyuwono,masjid-margoyuwono,religi,Jawa Tengah,Boyolali,Kecamatan Margasari,Kelurahan Tegal Rejo,"Masjid Margoyuwono, Kabupaten Boyolali, Provinsi Jawa Tengah, Indonesia",-7.81145,110.36478,0,,True,08:00,19:00,False,fri|mon|sat|thu|tue|wed,papan_informasi|parkir|solo|tempat_wudhu|wc,"https://loremflickr.com/800/600/mosque,indonesia?lock=1813489392|https://loremflickr.com/800/600/mosque,indonesia?lock=1813489399|https://loremflickr.com/800/600/mosque,indonesia?lock=1813489405|https://loremflickr.com/800/600/mosque,indonesia?lock=1813489421",5.0,53,11,38898,3.45,4.23,4.15,3.19,3.09,73.99,08611494637,False,False,
Masjid Baitul A’la Lil Mujahidin,masjid-baitul-a’la-lil-mujahidin,religi,Aceh,Kota Banda Aceh,Kecamatan Cibiru,Kelurahan Tegal Rejo,"Masjid Baitul A’la Lil Mujahidin, Kota Banda Aceh, Provinsi Aceh, Indonesia",5.281511,95.97752,0,,True,08:00,22:00,False,fri|sat|sun|thu|tue|wed,papan_informasi|parkir|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Masjid_Baitul_A%27la_Lil_Mujahidin.jpg/960px-Masjid_Baitul_A%27la_Lil_Mujahidin.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://loremflickr.com/800/600/mosque,indonesia?lock=3680866231|https://loremflickr.com/800/600/mosque,indonesia?lock=3680866238|https://loremflickr.com/800/600/mosque,indonesia?lock=3680866244",5.0,147,34,110081,4.8,3.12,4.15,4.19,2.77,78.23,08552920648,False,False,
Masjid Terapung Al-Aminah,masjid-terapung-al-aminah,religi,Lampung,Pesawaran,Kecamatan Cikole,Desa Sukamaju,"Masjid Terapung Al-Aminah, Kabupaten Pesawaran, Provinsi Lampung, Indonesia",-5.556379,105.25478,5700.7,7351.37,False,06:00,22:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Masjid_Terapung_Al-Aminah.JPG/960px-Masjid_Terapung_Al-Aminah.JPG?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Masjid%20Terapung%20Al-Aminah.JPG?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=2535774770|https://loremflickr.com/800/600/mosque,indonesia?lock=2535774777",5.0,176,34,74997,4.29,3.33,3.99,3.01,2.32,72.25,08324040080,False,False,
"Masjid Al-Furqon, UPI","masjid-al-furqon,-upi",religi,Jawa Barat,Bandung,Kecamatan Sindang,Kampung Tegal Rejo,"Masjid Al-Furqon, UPI, Kabupaten Bandung, Provinsi Jawa Barat, Indonesia",-6.863131,107.593505,7079.19,10263.1,False,08:00,22:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|tempat_wudhu|wc,"https://loremflickr.com/800/600/mosque,indonesia?lock=537448140|https://loremflickr.com/800/600/mosque,indonesia?lock=537448147|https://loremflickr.com/800/600/mosque,indonesia?lock=537448153|https://loremflickr.com/800/600/mosque,indonesia?lock=537448169",5.0,44,8,38916,3.52,4.73,3.39,3.07,2.64,71.53,08405553661,False,False,
Masjid Agung Palabuhanratu,masjid-agung-palabuhanratu,religi,Jawa Barat,Sukabumi,Kecamatan Cibiru,Kelurahan Cipedes,"Masjid Agung Palabuhanratu, Kabupaten Sukabumi, Provinsi Jawa Barat, Indonesia",-6.988352,106.550644,0,,True,07:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|tempat_wudhu|wc,"https://loremflickr.com/800/600/mosque,indonesia?lock=597789278|https://loremflickr.com/800/600/mosque,indonesia?lock=597789285|https://loremflickr.com/800/600/mosque,indonesia?lock=597789291|https://loremflickr.com/800/600/mosque,indonesia?lock=597789307",5.0,104,25,31954,4.38,3.93,3.34,3.26,3.46,73.35,08688652152,False,True,
Masjid Agung Majalaya,masjid-agung-majalaya,religi,Jawa Barat,Bandung,Kecamatan Gamping,Kampung Rancabango,"Masjid Agung Majalaya, Kabupaten Bandung, Provinsi Jawa Barat, Indonesia",-7.049444,107.760556,0,,True,06:00,19:00,False,mon|sat|sun|thu|tue|wed,papan_informasi|parkir|tempat_wudhu|wc,"https://loremflickr.com/800/600/mosque,indonesia?lock=1854072306|https://loremflickr.com/800/600/mosque,indonesia?lock=1854072313|https://loremflickr.com/800/600/mosque,indonesia?lock=1854072319|https://loremflickr.com/800/600/mosque,indonesia?lock=1854072335",5.0,74,26,25816,4.77,3.31,3.13,4.78,2.31,68.93,08809769803,False,False,
Masjid Kuno Gunung Pujut,masjid-kuno-gunung-pujut,religi,Nusa Tenggara Barat,Kota Mataram,Kecamatan Kedawung,Kampung Cihideung,"Masjid Kuno Gunung Pujut, Kota Mataram, Provinsi Nusa Tenggara Barat, Indonesia",-8.80983,116.2994,0,,True,08:00,22:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|tempat_wudhu|wc,"https://loremflickr.com/800/600/mosque,indonesia?lock=3355149347|https://loremflickr.com/800/600/mosque,indonesia?lock=3355149354|https://loremflickr.com/800/600/mosque,indonesia?lock=3355149360|https://loremflickr.com/800/600/mosque,indonesia?lock=3355149376",5.0,11,3,2977,4.47,4.0,3.72,4.85,2.43,79.53,08513538967,False,False,
Masjid Cheng Ho Banyuwangi,masjid-cheng-ho-banyuwangi,religi,Jawa Timur,Banyuwangi,Kecamatan Karanganyar,Desa Karang Sari,"Masjid Cheng Ho Banyuwangi, Kabupaten Banyuwangi, Provinsi Jawa Timur, Indonesia",-8.238333,114.345556,8323.05,8759.09,False,07:00,18:00,False,fri|mon|sat|sun|tue|wed,parkir|tempat_wudhu|wc,"https://loremflickr.com/800/600/mosque,indonesia?lock=1571027730|https://loremflickr.com/800/600/mosque,indonesia?lock=1571027737|https://loremflickr.com/800/600/mosque,indonesia?lock=1571027743|https://loremflickr.com/800/600/mosque,indonesia?lock=1571027759",5.0,88,30,33957,3.58,3.14,4.47,3.05,3.55,72.3,08884312137,False,False,
Masjid Jami Kampung Baru Inpak,masjid-jami-kampung-baru-inpak,religi,DKI Jakarta,Jakarta Utara,Kecamatan Pangalengan,Desa Cijeruk,"Masjid Jami Kampung Baru Inpak, Kota Administrasi Jakarta Utara, Provinsi DKI Jakarta, Indonesia",-6.136573,106.802767,0,,True,06:00,18:00,False,fri|mon|sun|thu|tue|wed,papan_informasi|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Masjid_Bandengan_Atau_Masjid_Kampung_Baru_-_panoramio.jpg/960px-Masjid_Bandengan_Atau_Masjid_Kampung_Baru_-_panoramio.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Masjid%20Bandengan%20Atau%20Masjid%20Kampung%20Baru%20-%20panoramio.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=1753677264|https://loremflickr.com/800/600/mosque,indonesia?lock=1753677271",5.0,22,4,4088,3.63,4.11,4.19,3.78,4.16,75.46,08711709311,False,False,
"Masjid Al-Anshor, Pekojan, Jakarta","masjid-al-anshor,-pekojan,-jakarta",religi,DKI Jakarta,Jakarta Utara,Kecamatan Sumberrejo,Desa Sukamaju,"Masjid Al-Anshor, Pekojan, Jakarta, Kota Administrasi Jakarta Utara, Provinsi DKI Jakarta, Indonesia",-6.139028,106.806889,3708.96,,False,07:00,22:00,False,sat|sun,papan_informasi|parkir|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Masjid_Al-Anshor_Pekojan_-_panoramio.jpg/960px-Masjid_Al-Anshor_Pekojan_-_panoramio.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://loremflickr.com/800/600/mosque,indonesia?lock=1862811341|https://loremflickr.com/800/600/mosque,indonesia?lock=1862811348|https://loremflickr.com/800/600/mosque,indonesia?lock=1862811354",5.0,9,4,3756,3.25,4.1,3.0,3.86,3.64,73.46,08277920776,False,False,
Masjid An-Nawier,masjid-an-nawier,religi,DKI Jakarta,Jakarta Utara,Kecamatan Cibiru,Kampung Batu Hitam,"Masjid An-Nawier, Kota Administrasi Jakarta Utara, Provinsi DKI Jakarta, Indonesia",-6.141518,106.804522,0,,True,06:00,19:00,False,fri|mon|sat|sun|thu|tue|wed,anak|papan_informasi|parkir|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Masjid_Jami_Annawier_Pekojan.jpg/960px-Masjid_Jami_Annawier_Pekojan.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Masjid%20Jami%20Annawier%20Pekojan.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=3411190712|https://loremflickr.com/800/600/mosque,indonesia?lock=3411190719",5.0,172,40,48314,4.57,3.55,3.21,3.05,4.05,63.74,08869477185,False,False,
Masjid Al-Mansur,masjid-al-mansur,religi,DKI Jakarta,Jakarta Utara,Kecamatan Pangalengan,Kelurahan Mekar Sari,"Masjid Al-Mansur, Kota Administrasi Jakarta Utara, Provinsi DKI Jakarta, Indonesia",-6.14625,106.806333,0,,True,08:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|tempat_wudhu|wc,"https://loremflickr.com/800/600/mosque,indonesia?lock=2038561417|https://loremflickr.com/800/600/mosque,indonesia?lock=2038561424|https://loremflickr.com/800/600/mosque,indonesia?lock=2038561430|https://loremflickr.com/800/600/mosque,indonesia?lock=2038561446",5.0,282,60,111279,4.78,4.56,4.32,4.83,2.26,77.68,08464543742,False,True,
Masjid Jamik Mandiangin,masjid-jamik-mandiangin,religi,Sumatera Barat,Kota Bukittinggi,Kecamatan Tegal,Kampung Lebak,"Masjid Jamik Mandiangin, Kota Bukittinggi, Provinsi Sumatera Barat, Indonesia",-0.290789,100.374727,0,,True,08:00,17:00,False,fri|mon|sat|sun|thu|tue|wed,papan_informasi|parkir|tempat_wudhu|wc,"https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Masjid_Jamik_Mandiangin_2020_01.jpg/960px-Masjid_Jamik_Mandiangin_2020_01.jpg?utm_source=id.wikipedia.org&utm_campaign=api&utm_content=thumbnail|https://commons.wikimedia.org/wiki/Special:FilePath/Masjid%20Jamik%20Mandiangin%202020%2001.jpg?width=800|https://loremflickr.com/800/600/mosque,indonesia?lock=3007922354|https://loremflickr.com/800/600/mosque,indonesia?lock=3007922361",5.0,11,2,6980,3.2,4.76,4.37,3.99,2.49,86.34,08586077272,False,True,
